2096,blavoshost,0.2.4|0.2.1|0.2.0|0.2.3|0.0.0|0.2.5,Jerrod Blavos,json
2097,blavosync,0.3.0|0.0.1|0.2.3|0.2.2|0.2.1|0.0.5|0.4.0|0.0.2|0.1.0,jayronc,""
2098,blaxter-delayed_job,2.1.1|2.1.3|2.1.5|2.1.0|2.0.7|2.1.2|2.1.4|2.0.5|2.0.3|2.0.6,Tobias Lütke|Jesús García Sáez,""
2099,blaxter-duration,"","",""
2100,blazing,0.0.3|0.0.2|0.0.1,Felipe Kaufmann,thor
2101,blazy,0.1.2|0.1.3,Deepak N,activerecord|rspec|factory_girl|active_support
2102,b-lazy,0.0.4|0.0.2|0.1.1|0.0.3|0.1.0,Brian Lauber,""
2103,bleak_house,4.1.1|4.0|3.7|5.2|3.3|5.3|3.6|4.4|6|4.1|3|4.6|3.2|4.2.1|3.1|4.3|4.5|3.7.1|3.4|7.2|5|5.1|4.2|7.1|3.5|3.0.1|7,Evan Weaver,RubyInline
2104,blender,0.24,Blake Elshire|Chris Griego,hoe|hoe|mime-types|colored
2105,blendris,1.1|1.2|0.6|0.0.4|0.5|0.0.2|0.0.3|1.0,Alex McHale,redis
2106,blind_date,1.0.2|0.0.1|0.0.2|1.0.1,Ari Epstein,rspec|activerecord
2107,blindfold,0.0.4|0.0.2,James Bunch (fallwith),rspec|rack-test|machinist|forgery
2108,bling,0.1.1|0.1,Terry Heath,""
2109,blingee,"","",""
2110,blinkee,"","",""
2111,blinkenlights,0.0.1|0.1.0|0.0.4|0.0.3,Florian Frank,""
2112,blinky,"","",""
2113,blip,"","",""
2114,blipfm,"","",""
2115,bliptv,"","",""
2116,b-list,"","",""
2117,blister,"","",""
2118,Blitz3D,0.1.2|0.1.0,Daniel Holcik,""
2119,blm,0.1.4|0.1.0|0.1.3|0.1.2|0.1.1,Robert May,rspec|bundler|rcov|jeweler
2120,block64,0.1.2|0.1.3|0.1.4|0.1.1,Martin Kozák,jeweler|bundler
2121,block_cache,0.0.1,Blake Chambers,mongo_mapper|rspec
2122,block-chainable,0.1.1|0.0.2|0.0.3|0.1.0,Drew Olson,need|hoe|rspec
2123,blockenspiel,"","",""
2124,blockenspiel-0.2.2,"","",""
2125,blockenspiel,0.3.0,Daniel Azuma,""
2126,blockenspiel-0.4.0,"","",""
2127,blockenspiel-0.3.3,"","",""
2128,blockenspiel,"","",""
2129,blockenspiel-0.3.2,"","",""
2130,blockenspiel,0.3.2,Daniel Azuma,""
2131,blockenspiel-0.3.0,"","",""
2132,blockenspiel,0.1.0|0.0.1,Daniel Azuma,mixology|hoe|hoe
2133,blockenspiel-0.3.1,"","",""
2134,blockenspiel,"","",""
2135,blockenspiel-0.2.1,"","",""
2136,blockenspiel,"","",""
2137,blockenspiel-0.4.1,"","",""
2138,blockenspiel,0.0.2|0.3.3,Daniel Azuma,""
2139,blockenspiel-0.2.0.1,"","",""
2140,blockenspiel,0.0.3,Daniel Azuma,hoe|hoe|mixology
2141,block_helpers,0.3.2|0.3.3|0.3.0,Mark Evans,activesupport
2142,block-html,0.0.3,Jun Kikuchi,""
2143,blocklist,0.1.1|0.1.4|0.1.2|0.1.3,Wes Oldenbeuving,""
2144,blockpile,0.3.0|0.5.1|0.5.0|0.2.0|0.4.0,Tyler Flint,""
2145,blocks,0.5|1.0.0|0.7|1.1.0|0.11|1.0.2|0.2|0.9|0.10|0.1|0.3|0.8|0.4|1.0.1,Andrew Hunter|Todd Fisher,""
2146,blog_converter,0.1.1|0.1.2,Rei,nokogiri
2147,blogeen,"","",""
2148,blogfun,"","",""
2149,blogger,0.5.0,Michael J. Edgar,hoe|hoe|atom-tools
2150,bloggit,1.0.3,M@ McCray,cmdparse|markaby|BlueCloth|builder|activesupport|RedCloth
2151,blog_helper,0.0.9|0.0.5|0.0.8|0.0.5prerelease,Sven Kräuter,""
2152,blogical,0.0.2,Clifford Heath|Marcus Crafter,""
2153,Bloglines4R,"","",""
2154,blogmarks,"","",""
2155,blog-pinging-service,"","",""
2156,bloodhound,0.1|0.2.1|0.2|0.3.1,Nicolás Sanguinetti,""
2157,bloodymines,0.1.8|0.1.7|0.1.3|0.1.9|0.1.0|0.1.2|0.1.4|0.2.0,Ömür Özkir,""
2158,bloomfilter,0.1.1,Bryan Duxbury,""
2159,bloom_filter,0.5.0|0.6.1|0.6.6|0.6.4|0.6.3|0.6.0|0.6.2,Arya Asemanfar,shoulda|mocha|eventmachine
2160,bloomfilter-rb,"","",""
2161,bloopsaphone,"","",""
2162,blossom,0.0.4|0.0.2|0.0.3|0.0.8|0.0.6|0.0.9|0.0.7,Daniel Brockman,compass|sinatra|rack-strip-www|hassle|haml
2163,bludgeon,"","",""
2164,bluecloth,2.0.6.pre120|2.0.6,Michael Granger,""
2165,bluecloth-2.0.6.pre122-x86,"","",""
2166,bluecloth-2.0.6.pre120-x86,"","",""
2167,bluecloth-2.0.5-x86,"","",""
2168,bluecloth-2.0.7.pre126-x86,"","",""
2169,bluecloth,"","",""
2170,bluecloth-2.0.6-x86,"","",""
2171,bluecloth,2.0.9|2.0.7|2.0.1,Michael Granger,rcov|RedCloth|RedCloth|rcov|rubyforge|tmail|ultraviolet|amatch|amatch|tmail|termios|rake|libxml-ruby|libxml-ruby|rcodetools|ultraviolet|rake|rubyforge|rspec|rspec|termios|rcodetools|text-format|text-format
2172,bluecloth-2.0.7-x86,"","",""
2173,bluecloth,"","",""
2174,bluecloth-2.0.6-x86,"","",""
2175,bluecloth-2.0.7.pre126-x86,"","",""
2176,bluecloth,2.0.7.pre126,Michael Granger,""
2177,bluecloth-2.0.6.pre122-x86,"","",""
2178,bluecloth,2.0.4,Michael Granger,amatch|rcodetools|libxml-ruby|rspec|rubyforge|termios|text-format|rake|rcov|tmail|amatch|RedCloth|rcov|ultraviolet|rake|libxml-ruby|rcodetools|RedCloth|text-format|termios|rspec|ultraviolet|tmail|rubyforge
2179,bluecloth-2.0.6.pre120-x86,"","",""
2180,bluecloth-2.0.7-x86,"","",""
2181,BlueCloth,"","",""
2182,bluefeather,0.30|0.32|0.11|0.20|0.10|0.22|0.33|0.21|0.40,Dice,""
2183,blue_light_special,0.2.0,Nathaniel Bibler|Mark Kendall|Caike Souza,shoulda|mad_mimi_mailer|delayed_job|mini_fb
2184,blue_light_special_heroku_fork,"","",""
2185,blue_pages,0.0.1|0.0.3|0.0.2,Jiří Zajpt,mongoid-tree|mongoid
2186,bluepay,"","",""
2187,bluepill,0.0.31|0.0.5|0.0.22|0.0.32|0.0.36|0.0.15|0.0.37|0.0.6|0.0.11|0.0.42|0.0.10|0.0.28|0.0.25|0.0.1|0.0.14|0.0.21|0.0.34|0.0.40|0.0.13|0.0.17|0.0.2|0.0.43|0.0.44|0.0.39|0.0.27|0.0.12|0.0.3|0.0.8|0.0.18|0.0.9|0.0.35|0.0.23|0.0.24|0.0.38|0.0.33|0.0.19|0.0.20|0.0.26|0.0.16|0.0.4|0.0.7,Arya Asemanfar|Gary Tsang|Rohith Ravi,daemons|activesupport|rspec|pluginaweek-state_machine
2188,blueprintr,"","",""
2189,blueprints,0.4.2|0.3.0|0.8.1|0.2.4|0.1.1|0.2.0|0.2.3|0.4.0|0.6.3|0.2.1|0.8.2|0.8.0|0.6.1|0.3.1|0.4.1|0.3.3|0.7.1|0.5.1|0.5.0|0.6.0|0.1.0|0.2.2|0.9.0|0.7.2|0.7.3|0.3.2|0.6.2,Andrius Chamentauskas,""
2190,blue_shoes,"","",""
2191,blue_shoes-0.0.1-x86_64-darwin,"","",""
2192,blue_shoes,"","",""
2193,bluevia,"","",""
2194,blundersaur,"","",""
2195,bluplate,0.0.1|0.1.0,matthew jording,settingslogic|mongo|rspec|tweetstream
2196,blur,1.4.1|1.5.2|1.5.1|1.4,Mikkel Kroman,""
2197,bluth,0.5.2|0.5.3|0.6.1|0.6.7,Delano Mandelbaum,sysinfo|familia|annoy
2198,Blux,0.0.4|0.0.5,Louis Salin,atom-tools|RedCloth|atom-tools|RedCloth|json|OptionParser|json|OptionParser
2199,bmabey-vagrant,"","",""
2200,bmaland-aegis,1.1.6,Henning Koch,""
2201,bmaland-has_many_polymorphs,"","",""
2202,bme,0.1.1,jameswilding,redgreen|thoughtbot-shoulda
2203,bmizerany-sinatra-mongo,"","",""
2204,bmmlexporter,"","",""
2205,bmpercy-exception_notification,"","",""
2206,bn4r,0.1.2|0.1.0,Sergio Espeja,rgl
2207,b_named,0.0.2,wout,rspec|httparty|mash
2208,boatman,0.1.0|0.1.1,Bruz Marzolf,rspec
2209,bob,0.1|0.5.0|0.4.0,Nicolás Sanguinetti|Simon Rozet,addressable
2210,bobby,0.0.1|0.0.3,Enrique Phillips,cucumber|rspec
2211,bobette,0.0.6|0.0.3,NicolÃ¡s Sanguinetti|Simon Rozet,beacon|bob-test|rack-test|bob|json|bob-test|rack-test|json|beacon|rack
2212,bobmcwtest,1.0.0.Beta29|1.0.0.RC6|1.0.0.rc3|1.0.0.RC5|1.0.0.rc4,"",""
2213,bobtest,"","",""
2214,bob_test,0.0.2,deathbob,""
2215,bob-test,"","",""
2216,bob-the-builder,0.1,NicolÃƒÂ¡s Sanguinetti|Simon Rozet,contest|redgreen|ruby-debug|contest|redgreen|ruby-debug|sr-mg|addressable|sr-mg
2217,boca-golf,0.0.2|0.0.4|0.0.3,David Vollbracht,""
2218,BodyBuilder,"","",""
2219,bodyparts,0.1.9|0.1.4|0.1.0|0.1.6|0.1.3|0.1.1|0.1.8|1.2.0|0.1.2|0.1.5,Max Ogden,mail|rspec|tmail
2220,boilerplate_generator,0.0.1,Jeffrey Hardy (packagethief),""
2221,bolide_client,0.0.1|0.0.4|0.0.3,Julien Guimont,patron|nokogiri
2222,bolt,0.2.11|0.2.15|0.2.10|0.2.13|0.2.9|0.2.14,Marcin Bunsch,""
2223,bombshell,"","",""
2224,bond,0.1.0|0.3.1|0.3.3|0.1.3|0.1.1|0.4.0|0.3.0|0.2.0|0.1.4|0.2.1|0.3.4|0.3.2|0.2.2,Gabriel Horner,bacon-bits|mocha-on-bacon|mocha|bacon
2225,bondage,0.1.1,Justin Love,hoe
2226,bond-yard,"","",""
2227,bone,0.2.4|0.3.0|0.2.2|0.2.3|0.2.1|0.2.6|0.2.5|0.3.1,Delano Mandelbaum,em-http-request|familia
2228,boned,0.2.1|0.2.2|0.2.6|0.2.4|0.3.0|0.2.5|0.3.2|0.3.1|0.2.0,Delano Mandelbaum,""
2229,bones,3.5.1|3.4.4|1.3.1|3.1.0|2.4.0|3.6.4|3.4.7|2.0.0|2.5.0|3.0.1|3.4.3|2.2.0|3.1.2|3.2.0|3.1.3|3.4.0|3.5.3|3.4.1|3.5.4|1.3.4|2.0.3|3.6.1|2.1.1|1.1.2|2.3.1|3.5.2|1.3.5|1.3.0|3.4.6|3.5.0|3.4.2|2.3.0|1.1.0|1.0.0|2.5.1|1.2.1|3.0.0|1.2.0|2.4.1|3.1.1|3.5.5|1.1.1|3.4.5|3.2.1|2.0.2|1.3.2|2.4.2|1.3.3|3.3.0|2.1.0|3.6.2|3.6.0,Tim Pease,bones-git|bones-rspec|little-plugger|rake|loquacious
2230,bones-extras,1.0.0|1.0.1|1.1.0|1.2.1|1.2.3|1.2.4|1.2.2,Tim Pease,bones|bones
2231,bones-git,1.2.3|1.0.0|1.1.2|1.1.0|1.2.2|1.2.0|1.1.1,Tim Pease,bones|git|bones
2232,bones-rcov,1.0.1,Tim Pease,bones|rcov|bones
2233,bones-rspec,2.0.0|1.0.1|1.0.0,Tim Pease,bones|bones
2234,bones-rubyforge,"","",""
2235,bones-yard,"","",""
2236,bones-zentest,"","",""
2237,bong,"","",""
2238,bonsai,1.3.0|1.3.1|1.1.1|1.1.0|1.3.2|1.1.6|1.2.0|1.1.3|1.0.1|1.0.0|1.1.2|1.1.4,Ben Schwarz,maruku|watch|rspec|yard|tilt|less|builder|sinatra|rack|launchy|mustache
2239,boo,0.0.2,JÃƒÂ´natas Davi Paganini,""
2240,boogaloo,"","",""
2241,book,"","",""
2242,bookingstudio-ruby,"","",""
2243,bookingsync,0.1.1,Sebastien Grosjean,ZenTest|rcov|activeresource|rspec|bundler|jeweler
2244,bookis-paperclip,2.3.3,Jon Yurek,sqlite3-ruby|mocha|gstore|activerecord|aws-s3|shoulda|activesupport
2245,bookland,0.3.1|0.3.0|0.1.0,Hakan Ensari|Piotr Laszewski,""
2246,bookscan,0.2.2|0.4.3|0.5.4|0.2.1|0.1.2|0.5.3|0.4.1|0.3.0|0.1.3|0.4.0|0.2.0|0.5.2,Yoshihiro TAKAHARA,shoulda|httpclient|progressbar|mutter|bundler|rcov|highline|mechanize|keystorage|jeweler
2247,bookshop,0.0.2|0.0.1,D.a. Thompson,bundler
2248,booleanize,0.4|0.3,Cássio Marques,""
2249,boom,0.0.8|0.0.9|0.0.5|0.0.1|0.0.2|0.0.4|0.0.3|0.0.6|0.0.10,Zach Holman,mocha|yajl-ruby
2250,boomerang-mocksmtpd,"","",""
2251,boomerang-trample,"","",""
2252,boots,"","",""
2253,booty,0.1.1,Michael Deering,""
2254,booty-call,"","",""
2255,boqwij,"","",""
2256,border_patrol,"","",""
2257,bosdk-1.1.1-universal-java,"","",""
2258,bosdk-1.0.0-universal-java,"","",""
2259,bosdk-1.0.3-universal-java,"","",""
2260,bosdk-1.1.0-universal-java,"","",""
2261,bosdk-0.1.2-universal-java,"","",""
2262,bosdk-1.0.2-universal-java,"","",""
2263,bosdk-0.1.1-universal-java,"","",""
2264,bosdk-0.1.0-universal-java,"","",""
2265,bosdk-1.0.1-universal-java,"","",""
2266,bosdk_designer,0.1.0,Shane Emmons,rspec
2267,bosh,1.3.0|1.1.0|1.2.0|1.0.0,Julien Genestoux,typhoeus|nokogiri
2268,boson,0.3.2|0.3.0|0.2.5|0.2.3|0.1.0|0.2.4|0.2.2|0.3.1|0.0.1|0.2.0,Gabriel Horner,hirb|alias
2269,boss,0.1.1|0.4|0.2|0.1|0.3.1,UiPoet,json
2270,bossman,0.2.7|0.4.1|0.3.0|0.2.5|0.4.0,John Pignata,activesupport
2271,botanicus-gemcutter,"","",""
2272,bot-away,1.0.2|1.0.3|1.1.0|1.0.0|1.2.0,Colin MacKenzie IV,rspec-rails|actionpack|sc-core-ext|jeweler|rspec
2273,botfly,0.1.1|0.3.2|0.2.1|0.3.0|0.3.3|0.3.4|0.1.0|0.3.5|0.3.1,Ryan Neufeld,xmpp4r|rspec
2274,bounce-email,"","",""
2275,bounce_fu,"","",""
2276,bouncer,0.0.3|0.0.2,Andrew Nesbitt,json|curb|thoughtbot-shoulda
2277,bouncestudio,"","",""
2278,bouncy_bots,"","",""
2279,bouncy-castle-java,1.5.0145,Hiroshi Nakamura,""
2280,bourne,"","",""
2281,bouvier,"","",""
2282,bovespa,0.5.2|0.5.0|0.5.3,Marco Antonio Fogaça Nogueira,nokogiri
2283,bowline,0.5.1|0.5.0|0.6.2|0.4.6|0.5.3|0.5.2|0.3.9|0.5.4|0.6.0|0.5.7|0.5.5|0.1.6|0.5.8|0.6.1|0.9.4|0.9.2|0.9.1|0.6.3|0.9.3,Alex MacCaw,activesupport|bowline-bundler|rubyzip2|templater|supermodel
2284,bowline-bundler,0.0.2|0.0.4|0.0.3,Alex MacCaw,""
2285,bowtie,0.3.1|0.3|0.2|0.1,Tomás Pollak,dm-core|sinatra|dm-pager|dm-aggregates
2286,bowtie-mongo,0.1|0.1.6|0.1.1|0.1.5,Tomás Pollak,sinatra|mongo_mapper
2287,box,1.4|1.1.0,Trans <transfire@gmail.com>,path|mast|pom
2288,box2d,"","",""
2289,box2d-1.4.3-x86-mswin32,"","",""
2290,Box2d-1.2.0,"","",""
2291,Box2d-1.4.3,"","",""
2292,boxcar_api,1.0.2|1.0.1,Jonathan George,httparty|httparty
2293,boxgrinder-build,0.7.0|0.0.5|0.6.4|0.0.6|0.4.1|0.6.1|0.0.3|0.6.3|0.3.2|0.5.0|0.2.0|0.6.0|0.3.8|0.6.2|0.0.7|0.0.1|0.4.0|0.3.5|0.5.1|0.3.3|0.0.4|0.3.7|0.6.5|0.7.1,Marek Goldmann,commander|boxgrinder-core
2294,boxgrinder-build-centos-os-plugin,0.0.2|0.0.6|0.0.3|0.0.4|0.0.1,Marek Goldmann,boxgrinder-build-rhel-os-plugin|boxgrinder-build
2295,boxgrinder-build-ebs-delivery-plugin,0.0.3|0.0.4|0.0.2,Marek Goldmann,boxgrinder-build|amazon-ec2
2296,boxgrinder-build-ec2-platform-plugin,0.0.7|0.0.8|0.0.5|0.0.6|0.0.3|0.0.2|0.0.4,Marek Goldmann,boxgrinder-build
2297,boxgrinder-build-fedora-os-plugin,0.0.2|0.0.5|0.0.6|0.0.3|0.0.1,Marek Goldmann,boxgrinder-build|boxgrinder-build-rpm-based-os-plugin
2298,boxgrinder-build-local-delivery-plugin,0.0.6|0.0.4|0.0.2|0.0.1|0.0.3,Marek Goldmann,boxgrinder-build
2299,boxgrinder-build-rhel-os-plugin,0.0.7|0.0.6|0.0.3|0.0.1|0.0.2|0.0.5,Marek Goldmann,boxgrinder-build|boxgrinder-build-rpm-based-os-plugin
2300,boxgrinder-build-rpm-based-os-plugin,0.0.3|0.0.10|0.0.7|0.0.8|0.0.9|0.0.2|0.0.6|0.0.5,Marek Goldmann,boxgrinder-build
2301,boxgrinder-build-s3-delivery-plugin,0.0.4|0.0.5|0.0.1|0.0.3,Marek Goldmann,boxgrinder-build|amazon-ec2|aws
2302,boxgrinder-build-sftp-delivery-plugin,0.0.3|0.0.4|0.0.1|0.0.2,Marek Goldmann,boxgrinder-build|net-sftp|progressbar|net-ssh
2303,boxgrinder-build-vmware-platform-plugin,0.0.6|0.0.1|0.0.5|0.0.3|0.0.4,Marek Goldmann,boxgrinder-build|hashery|boxgrinder-build
2304,boxgrinder-core,0.0.6|0.0.10|0.1.4|0.0.21|0.1.5|0.0.7|0.1.1|0.1.3|0.0.2|0.0.4|0.0.20|0.1.2|0.1.0|0.0.11|0.0.8|0.0.9|0.0.22|0.0.3,BoxGrinder Project,""
2305,box_layout,"","",""
2306,boxrubylib,0.0.1,Tomohiko Ariki,hoe
2307,bpardee-net-http-persistent,"","",""
2308,bracken,0.1.1,Matthew Todd,redgreen|thoughtbot-shoulda|cucumber|jeremymcanally-matchy|shoe|open4|fakefs
2309,bracket_notation,"","",""
2310,bradphelan-sinatras-hat,"","",""
2311,brad-toto,"","",""
2312,bragi-app,0.2.5|0.2.6,Stephen Celis|Łukasz Piestrzeniewicz,hoe
2313,braid,0.6|0.5|0.6.2,Cristi Balan|Norbert Crombach,main|open4
2314,brain,"","",""
2315,brainfuck,0.1.2|0.0.1,Josep M. Bach,rspec|highline|bundler|simplecov
2316,braintree,2.6.3|1.0.0|1.0.1|1.1.1|1.1.3|1.1.2|2.0.0|2.5.1|2.4.0|1.1.0|2.7.0|1.2.0|2.3.1|2.2.0|2.6.1|2.5.2|2.6.2|2.1.0|2.6.0,Braintree Payment Solutions,builder
2317,braintree_query,0.0.0,Jeff Jolma,""
2318,brakeman,0.0.3|0.0.2|0.1.1,Justin Collins,ruport|ruby2ruby|activesupport|haml|erubis
2319,branston,0.4.5|0.4.6|0.4.2|0.4.0|0.3.4|0.5.2|0.4.4|0.4.1|0.4.3|0.3.2|0.5.1|0.3.6|0.6.0|0.6.1|0.5.0,dave.hrycyszyn@headlondon.com|dan@dangarland.co.uk|steve.laing@gmail.com,webrat|googlecharts|calendar_date_select|cucumber|thoughtbot-shoulda|rails
2320,br_api_fantasy,0.1.1|0.1.5|0.1.0|0.1.4|0.1.2,Tung Nguyen,""
2321,braspag,0.4.0|0.2.0,Gonow,rubigen
2322,brauchbar,"","",""
2323,brazilian-rails,2.0.0|2.1.10|3.0.2|2.1.6|2.0.5|2.0.14|2.1.11|2.0.8|2.0.2|2.0.11|2.0.3|2.1.7|2.0.13|3.0.1|2.1.4|2.1.12|2.0.12|2.0.10|2.0.9|2.0.4|2.0.7|2.1.1|1.0.0|2.1.13|2.1.14|2.1.2|2.0.6|2.1.8|2.1.0|2.1.9|2.1.5|2.1.15|3.0.0|2.1.3,Marcos TapajÃƒÂ³s|Celestino Gomes|Andre Kupkosvki|VinÃƒÂ­cius Teles|CÃƒÂ¡ssio Marques,brI18n|brcpfcnpj|brhelper|brnumeros|brstring|brcep|brdinheiro|brdata
2324,brb,0.2.2|0.2.0|0.3.0,Guillaume Luccisano,eventmachine
2325,brbackup,0.1.1,Tung Nguyen,builder
2326,brcep,2.1.2|2.1.12|2.0.12|2.0.0|2.0.2|2.1.3|2.0.13|2.0.8|3.0.2|2.1.11|0.0.1|2.1.0|2.1.8|2.1.14|2.1.7|3.0.1|2.0.11|2.0.5|2.0.7|2.0.1|2.1.5|2.1.1|2.1.9|2.0.4|2.0.9|2.0.14|2.1.10|2.0.3|2.1.6|2.1.13|2.1.15|2.0.10|3.0.0|2.1.4,Marcos TapajÃƒÂ³s|Celestino Gomes|Andre Kupkosvki|VinÃƒÂ­cius Teles,""
2327,br-cnpj,1.0.1|1.0.0|0.1.6|0.1.5|0.1.1|0.1.3,Bruno Coimbra,rspec
2328,brcobranca,2.0.2|2.0.1|2.0.6|2.0.5|2.0.0|2.0.3,Kivanio Barbosa,parseline|hoe|newgem|rghost|newgem|hoe|rghost_barcode
2329,br-cpf,0.1.2,Bruno Coimbra,rspec
2330,brcpfcnpj,3.0.0|2.1.12|2.1.14|2.1.10|2.1.4|3.0.2|2.0.7|2.0.10|2.1.7|2.1.1|2.0.11|2.1.9|2.1.0|2.0.13|2.0.9|2.0.8|2.0.14|2.1.11|2.1.2|2.1.13|2.1.8|2.1.6|2.1.15|2.1.5|2.0.12|3.0.1,Marcos Tapajós|Celestino Gomes|Andre Kupkosvki|Vinícius Teles|Felipe Barreto|Rafael Walter|Cassio Marques,actionpack|activesupport|rake|rspec
2331,brdata,2.0.8|2.0.11|2.1.4|2.1.5|2.0.10|2.1.14|2.0.14|2.1.3|3.0.0|2.0.0|2.0.1|2.1.8|3.0.1|2.0.2|3.0.2|2.1.9|0.0.1|2.1.7|2.1.6|2.1.0|2.0.9|2.1.13|2.0.6|2.1.15|2.0.7|2.0.5|2.1.10|2.1.1|2.1.11|2.0.13|2.1.12|2.1.2|2.0.12|2.0.4,Marcos TapajÃƒÂ³s|Celestino Gomes|Andre Kupkosvki|VinÃƒÂ­cius Teles,activesupport|actionpack
2332,brdinheiro,2.0.3|2.1.3|2.0.5|2.1.7|2.0.2|2.0.14|2.1.15|3.0.2|2.0.6|2.0.11|2.1.4|2.0.0|2.0.7|2.0.1|2.0.8|2.1.1|2.1.2|2.1.13|2.1.0|2.0.9|3.0.0|2.0.13|2.1.6|2.1.11|2.0.12|2.0.4|2.1.5|2.1.12|2.1.9|2.1.8|2.0.10|3.0.1|2.1.14|0.0.1,Marcos TapajÃƒÂ³s,activerecord|actionpack
2333,brdinheiro-lite,0.0.2,Marcos Tapajós|Celestino Gomes|Andre Kupkosvki|Vinícius Teles|Rafael Souza,""
2334,breadboard,0.2.0|0.0.1|0.1.0|0.1.1,Matt Parker|Steve Koppelman,rails
2335,breadcrumbs,0.1.1|0.1.2|0.1.0|0.1.3|0.1.5,Nando Vieira,""
2336,breadcrumbs_for,0.2.0|0.1.0|0.2.3|0.2.2|0.1.1,Dmitry Naumov,thoughtbot-shoulda
2337,breadcrumbs_on_rails,0.1.1|0.2.0,Simone Carletti,rake|echoe
2338,breadmachine,0.0.2|0.0.3|0.0.0|0.0.4,Matt Southerden,rspec|builder|nokogiri|activesupport|cucumber|rake|notahat-machinist|rest-client|money
2339,breakneck,1.0.0,Sam Elliott,""
2340,breakout_parser-0.0.2-x86,"","",""
2341,breakout_parser,0.0.14,"Andrey ""Zed"" Zaikin",rspec
2342,breakout_parser-0.0.3-x86,"","",""
2343,breakout_parser-0.0.4-x86,"","",""
2344,breakout_parser,0.0.10|0.0.7,"Andrey ""Zed"" Zaikin",rspec
2345,breakout_parser-0.0.0-x86,"","",""
2346,breakout_parser-0.0.11-x86,"","",""
2347,breakout_parser-0.0.1-x86,"","",""
2348,breakout_parser-0.0.7-x86,"","",""
2349,breakout_parser,"","",""
2350,breakout_parser-0.0.8-x86,"","",""
2351,breakout_parser-0.0.5-x86,"","",""
2352,breakout_parser,0.0.20,"Andrey ""Zed"" Zaikin",rspec
2353,breakout_parser-0.0.2-x86,"","",""
2354,breakout_parser-0.0.5-x86,"","",""
2355,breakout_parser-0.0.17-x86,"","",""
2356,breakout_parser-0.0.0-x86,"","",""
2357,breakout_parser,"","",""
2358,breakout_parser-0.0.12-x86,"","",""
2359,breakout_parser,0.0.17,"Andrey ""Zed"" Zaikin",rspec
2360,breakout_parser-0.0.20-x86,"","",""
2361,breakout_parser-0.0.18-x86,"","",""
2362,breakout_parser-0.0.6-x86,"","",""
2363,breakout_parser-0.0.11-x86,"","",""
2364,breakout_parser,"","",""
2365,breakout_parser-0.0.3-x86,"","",""
2366,breakout_parser-0.0.17-x86,"","",""
2367,breakout_parser,"","",""
2368,breakout_parser-0.0.20-x86,"","",""
2369,breakout_parser-0.0.1-x86,"","",""
2370,breakout_parser-0.0.16-x86,0.0.16,"Andrey ""Zed"" Zaikin",rspec
2371,breakout_parser-0.0.12-x86,"","",""
2372,breakout_parser,"","",""
2373,breakout_parser-0.0.4-x86,"","",""
2374,breakout_parser,0.0.0,"Andrey ""Zed"" Zaikin",rspec
2375,breakout_parser-0.0.7-x86,"","",""
2376,breakout_parser-0.0.13-x86,"","",""
2377,breakout_parser,"","",""
2378,breakout_parser-0.0.13-x86,"","",""
2379,breakout_parser,0.0.3|0.0.18|0.0.6,"Andrey ""Zed"" Zaikin",rspec
2380,breakout_parser-0.0.8-x86,"","",""
2381,breakout_parser-0.0.19-x86,"","",""
2382,breakout_parser-0.0.6-x86,"","",""
2383,breakout_parser-0.0.18-x86,"","",""
2384,breakout_parser-0.0.19-x86,"","",""
2385,breakverter,1.0.0|1.1.1|1.2.0|1.1.0,Alexander E. Fischer,hoe|user-choices|rspec|sys-uname|user-choices|sys-uname|hoe|rspec
2386,brentano,"","",""
2387,brentgreeff_akephalos,"","",""
2388,brewbygems,0.1|0.2.0|0.3.0|0.3.1,Andre Arko,""
2389,brew-launchd,"","",""
2390,brfaker,"","",""
2391,brferiados,"","",""
2392,brhelper,2.1.12|2.1.8|2.1.7|2.1.5|2.0.14|2.0.10|2.1.6|2.1.1|2.1.10|2.0.1|0.0.2|2.0.0|3.0.2|2.0.9|0.0.1|2.0.2|2.1.15|2.0.3|2.0.7|2.1.9|2.0.12|2.1.13|2.0.11|2.0.5|2.0.6|2.0.4|2.0.13|2.1.14|3.0.1|2.1.0|2.1.2|2.1.11|2.0.8|2.1.3|3.0.0,Marcos Tapajós|Celestino Gomes|Andre Kupkosvki|Vinícius Teles|Felipe Barreto|Rafael Walter|Cassio Marques,mocha|rake|actionpack|activesupport
2393,bri,0.1.4|0.1.2|0.1.3|0.1.1,Sven Riedel,term-ansicolor|rdoc
2394,brI18n,2.1.12|2.1.3|2.1.2|2.1.6|2.1.10|2.1.5|2.1.13|3.0.2|3.0.1|2.1.9|3.0.0|2.1.8|2.1.7|2.1.11|2.1.14|2.1.4,Marcos TapajÃƒÂ³s|Celestino Gomes|Andre Kupkosvki|VinÃƒÂ­cius Teles,actionpack|activesupport|activerecord
2395,brianjlandau-acts_as_archive,0.2.8|0.2.7,Winton Welsh,require
2396,brianjlandau-chronic_duration,0.9.2|0.9.1|0.9.3|0.8.2,hpoydar|brianjlandau,rspec
2397,brianjlandau-foreigner,0.7.1|0.7.2,Matthew Higgins|Brian Landau,""
